id,article_id,conversation_id,turn_id,"speaker","text","person_id_1","person_id_2",Emotion,EmotionalPolarity,Empathy,SelfDisclosure
10915,18,464,12,"Person 1","I agree with that, but it is only some much you can plan.","p035","p039",2,1,1.6667,1.6667
10916,18,464,13,"Person 2","true but I bought a farm and livestock chickens and I grew up in the ghetto with barely any trees","p035","p039",1.6667,0.6667,2,2.3333
10917,18,464,14,"Person 1","Your one of the few that have a farm and livestock 99.9 can not hunt or grow food.","p035","p039",1.6667,1.3333,2.3333,1
10918,18,464,15,"Person 2","I know trust me I didn't know anything about farming or hunting I just learned took me a few years but now I chop my own firewood for my wood burning stove anyone can learn anything now with the internet","p035","p039",2.6667,0.3333,1.6667,2.3333
10919,18,464,16,"Person 1","Yeah, I learned from my grandmother how to plan my own crops.","p035","p039",2,0,2,2.3333
10920,18,464,17,"Person 2","thats great the older generations really had a lot of practical knowledge and grit","p035","p039",2.3333,0,2.6667,1.3333
10921,18,464,18,"Person 1","Yeah she came from a hardworking generation","p035","p039",2.3333,0.3333,2.6667,2
10922,18,464,19,"Person 2","now the youth don't even know how to change a tire","p035","p039",2.3333,1.6667,1.6667,1
10923,18,464,20,"Person 1","Yeah, but car companies are making it harder to even change a head light.","p035","p039",2.3333,1.6667,2,1
10924,18,464,21,"Person 2","yea I had to youtube it when I changed mine nice chatting with you bye","p035","p039",1.6667,0,1.6667,1.6667
10925,18,464,22,"Person 1","you too bye","p035","p039",1.3333,0.3333,1.6667,1
10926,18,465,0,"Person 1","Seems like a tragic accident or misunderstanding.","p062","p064",3.3333,2,3.6667,2
10927,18,465,1,"Person 2","Yea that is what it seems like, not exactly sure how that happened but its sad that it had to escalate to that","p062","p064",3.3333,2,3.3333,2
10928,18,465,2,"Person 1","Definitely.  I can't imagine what was going through the minds of the Americans not stopping at the gate.","p062","p064",3,2,3.3333,2.3333
10929,18,465,3,"Person 2","Yea, the other soldiers must of been quick to shoot, it just seems so crazy \\","p062","p064",2,0,3.6667,3.3333
10931,18,465,5,"Person 2","Yea because the American soldiers were going there to help train them","p062","p064",2.3333,1.3333,3,1.6667
10932,18,465,6,"Person 1","The families must be distraught.  I'm sure they thought their solider family members were safe just doing training.","p062","p064",3.3333,2,4,1.6667
10933,18,465,7,"Person 2","Yea definitely, since they were just going to help Jordan out and get killed doing it. I looked into the case via WIKI and the guard that killed them got life in prison","p062","p064",4,2,3.3333,2
10934,18,465,8,"Person 1","Wow, interesting.  Any idea what his motivation was?","p062","p064",2.6667,0.6667,3.6667,1.6667
10935,18,465,9,"Person 2","The FBI looked into it to see if it was religious extremism and/or ISIS but they didn't find anything like that. Through the footage though it looked deliberate, and the americans in the cars had no weapons to defend themselves","p062","p064",3,1.6667,3.3333,2
10936,18,465,10,"Person 1","Wow, that's sad.  I know stuff like that goes on.  I knew a girl in college whose brother was murdered by some of his troop mates in the Army.  That was a pretty awful revelation for them to have to face.","p062","p064",4,2,4,3.3333
10937,18,465,11,"Person 2","Wow, that is terrible to be killed by your own troop mates. I have 2 sons and would never let them join the army, so much mental illness in the military unfortunately.","p062","p064",4.3333,2,4,3.6667
10938,18,465,12,"Person 1","Yes, there's definitely a lot of that, unfortunately.  Although I've also known a lot of people who were in the military who got a ton out of it and are thankful for their time in.","p062","p064",3.3333,1.6667,2.6667,2.6667
10939,18,465,13,"Person 2","Really? I feel like I've only met 1 or 2 people that got a ton out of it, but I guess it really depends on what are you live in. Where I am from not a lot of people join the military","p062","p064",2.6667,1.3333,2,2.3333
10940,18,465,14,"Person 1","It definitely depends on your service and your job.  I've known a lot of Navy guys who were officers and that's different from say enlisted Marines or Army.","p062","p064",2.6667,1,2.6667,2.3333
10941,18,465,15,"Person 2","What's the difference?","p062","p064",1.6667,1,1.3333,1
10942,18,465,16,"Person 1","Well, in terms of officer and enlisted the difference is socio-economic.  In terms of service there are just different attitudes and personality types.","p062","p064",1.6667,0.6667,3,2
10943,18,465,17,"Person 2","Oh gotcha, I've known 2 people from the air force that did well afterwards and 1 guy from the marines that had a really hard go afterwards... but def different personality types","p062","p064",2.6667,1,2,2.3333
10944,18,465,18,"Person 1","Yeah, I could certainly see that.  Air Force and Navy are sort of more \"office jobs\" and skilled professions (like mechanics).  Marines and Army are a lot more \"military military\" if you know what I mean.  Anyway, all of them can be dangerous, like these guys found out, unfortunately.","p062","p064",3,1.3333,3.6667,2
10945,18,465,19,"Person 2","Yeah, I am sure the guy that shot them did it on purpose. I was reading that Jordan would get weapons from the US and then sell them on the black market, so probably not the best ally to have","p062","p064",3.3333,2,2.3333,2
10946,18,465,20,"Person 1","That's too bad.  Not a lot of people we can apparently trust in the Middle East.  Oh well, nuke 'em all.  Nice chatting with you.  bye","p062","p064",3.6667,1.3333,2.3333,2.3333
10947,18,465,21,"Person 2","haha bye","p062","p064",1.6667,0.6667,1.6667,1.3333
10948,326,466,0,"Person 1","What did you think of the article?","p029","p039",1.6667,1,0.6667,1
10949,326,466,1,"Person 2","I thought it was funny that the Jews were upset I think they really don't care who wins the election as long as Israel gets that money","p029","p039",2.3333,0.3333,1,3
10950,326,466,2,"Person 1","Everyone loves to blame Trump for everything.  There have been hate crimes against Jews since the beginning of time.  That is nothing new.","p029","p039",3,1.3333,1,2.3333
10951,326,466,3,"Person 2","I know they secretly love Trump though they won't admit it through the media networks that they own","p029","p039",2.3333,0.3333,1,2
10952,326,466,4,"Person 1","The polls spoke for themselves.  Jewish people supported Trump more than they have other Republican candidates in the past.  Really, it's articles like this that perpetuate this whole finger pointing deal towards Trump.  It's stupid.","p029","p039",3.3333,1.3333,1,2.3333
10953,326,466,5,"Person 2","Exactly Trump has done more for Israel then any other I mean we all know America is basically run by Israel but now its so much more open with it","p029","p039",3,1,1,3
10954,326,466,6,"Person 1","Seriously, people always fail to recognize these things.  Probably because they just read CNN and disregard actual facts.  Oh well, what can you do","p029","p039",2.6667,1,1,2.6667
10955,326,466,7,"Person 2","you can only educate yourself you cant change anyones mind you can only make them think","p029","p039",2.3333,1,1,1.6667
10956,326,466,8,"Person 1","Yep, that is very very true.  Pretty much everyone I know feels the same way I do though so there's no one's mind to change","p029","p039",2.3333,1,1,2.3333
10957,326,466,9,"Person 2","yea me too I live in a rural place not the city cesspools","p029","p039",2.3333,1,1,2.6667
10958,326,466,10,"Person 1","Same here, conservative rural area.  I couldn't stand living in a big city.","p029","p039",2.6667,1,1,3.3333
10959,326,466,11,"Person 2","I grew up in the city and got the hell out first chance i got","p029","p039",2.6667,1,1,3.3333
10960,326,466,12,"Person 1","I do not blame you.  I grew up in a mid-sized city and it was bad enough, we've been so much happier since we moved out here.","p029","p039",3,1.3333,1,3.3333
10961,326,466,13,"Person 2","yep got a little fixer upper with 6 acres now I have my livestock and chickens","p029","p039",2,0.3333,1,3.3333
10962,326,466,14,"Person 1","Wow, that is great!  I would love to have livestock but that is so much work.  IA lot of our neighbors do.  I have four children and a fifth on the way so they keep me busy.  Anyway, back to the article, in general it just irritated me.","p029","p039",2.6667,0.3333,1,3.3333
10963,326,466,15,"Person 2","wow you went for the fifth! I have four my oldest just turned 6","p029","p039",3,0.6667,1,3.6667
10964,326,466,16,"Person 1","You must stay extremely busy!  :)  Yeah, my oldest is 14 and youngest is 7 months, they'll be almost exactly 1 year apart.","p029","p039",2.6667,0.3333,1,3.6667
10965,326,466,17,"Person 2","Its a mad house but i wouldn't change it for the world lol","p029","p039",2.6667,1,1,2.3333
10966,326,466,18,"Person 1","I totally hear you!!  my three youngest are under 3.  It is definitely much, much better raising them out here, I can't imagine trying to raise a family in a city around all this nonsense.  no way.","p029","p039",3.3333,1,1,3.6667
10967,326,466,19,"Person 2","Forget it my parents still live in the city and it bugs me out everytime I visit them well it was nice chatting with you bye!","p029","p039",3,0.6667,1,2.3333
10968,326,466,20,"Person 1","I bet so!!  you too, have a great day, bye!","p029","p039",2.6667,0,1,1.6667
10969,326,467,0,"Person 1","How did this article make you feel?","p062","p035",1.6667,1,2,1
10970,326,467,1,"Person 2","I was surprised because I did not know the Jewish community felt like that and you?","p062","p035",2.3333,1.3333,2.6667,2.3333
10971,326,467,2,"Person 1","Not really.  I'd be interested to know how they feel about Trump now seeing as he's been such a pro-Israel President.","p062","p035",2.3333,0.6667,2,2.3333
10972,326,467,3,"Person 2","That is a good question.","p062","p035",1.6667,0.3333,2.3333,1.6667
10973,326,467,4,"Person 1","I'm part Jewish but have never had that much connection to Jews or understanding of their feelings on their place in our society.","p062","p035",1.6667,0.3333,2.3333,3.3333
10974,326,467,5,"Person 2","why not?","p062","p035",1.3333,1,2.3333,1
10975,326,467,6,"Person 1","It's just  not a big part of my family tree.","p062","p035",1.6667,1,1.3333,2
10976,326,467,7,"Person 2","I think the holocaust put the Jewish community on edge.","p062","p035",2,1.6667,3,2
10977,326,467,8,"Person 1","Yeah, sort of like slavery for blacks. Now everything gets viewed through that prism.  Jewish history has plenty of persecution before that too.","p062","p035",2.6667,1.3333,2,2
10978,326,467,9,"Person 2","The article also said some Jewish people voted for Trump.","p062","p035",1,1,2.6667,1.3333
10979,326,467,10,"Person 1","The thing is though that I don't think Trump himself has ever done anything anti-semitic.  Certainly people who voted for him have.","p062","p035",1.6667,1.3333,2,2
10980,326,467,11,"Person 2","Trump does not really distance himself from the alt right.","p062","p035",1,0.6667,1.6667,1.6667
10981,326,467,12,"Person 1","Maybe, but I don't think his message exactly gets through when it's filtered through the media.  I thought Trump's response to Charlottesville, for example, was the correct one.  Both sides were at fault.","p062","p035",2.3333,1.3333,2.6667,2.6667
10982,326,467,13,"Person 2","I disagree but we are all entitled to our opinions.","p062","p035",2.3333,1,1.6667,2.6667
10983,326,467,14,"Person 1","Yes, you're allowed to be wrong.","p062","p035",2.6667,1.3333,2,1.6667
10984,326,467,15,"Person 2","lol your entitled to think that.","p062","p035",2.3333,0.6667,2.3333,2
10985,326,467,16,"Person 1","You spelled \"you're\" wrong.  But you're entitled to be wrong, as I said.","p062","p035",3,1.3333,1.6667,2
10986,326,467,17,"Person 2","you got me!","p062","p035",2.3333,0.3333,2.3333,2
10987,326,467,18,"Person 1","Yeah, it wasn't hard.  Any other thoughts on this article?  Do you think our democracy is being threatened by a Presidential election?","p062","p035",3,1,1.3333,2
10988,326,467,19,"Person 2","Yes, our Presidential election is being threaten because republicans are allowing it to be.","p062","p035",3,1.6667,2.3333,2.3333
10989,326,467,20,"Person 1","I'm not sure what you mean.","p062","p035",1.6667,1,1.6667,1.6667
10990,326,467,21,"Person 2","The republicans are blocking bills that now allow other countries to mess with our elections which threatens our democracy.","p062","p035",2.6667,2,3,2
10991,326,467,22,"Person 1","I think you're confused about a lot of what's going on.","p062","p035",2.6667,1,1.3333,1.6667
10992,326,467,23,"Person 2","Your opinion, it was nice chatting with you. bye","p062","p035",2,0.3333,2.3333,1.6667
10993,326,467,24,"Person 1","Yeah, it's always nice chatting with someone who's mentally retarded.  bye","p062","p035",5,1.6667,1.3333,2
10994,326,468,0,"Person 1","what did you think about the article?","p024","p022",1,1,1.3333,1
10995,326,468,1,"Person 2","I was able to understand the Jewish people and why they were angry. You","p024","p022",1.6667,0.6667,3.3333,2
10996,326,468,2,"Person 1","Yeah, I can definitely see why they were angry","p024","p022",2.3333,0.6667,3.6667,2.3333
10997,326,468,3,"Person 2","They're probably still thinking about what happened back the nand the history.","p024","p022",2,1,3,1.6667
10998,326,468,4,"Person 1","Yeah a lot of them survived nazi Germany and know firsthand","p024","p022",2,0.6667,3.3333,1.6667
10999,326,468,5,"Person 2","Definitely. I wonder which president Jewish people are supporting in the upcoming election","p024","p022",1.3333,0.6667,2,1.6667
11000,326,468,6,"Person 1","most likely on the blue side","p024","p022",1.3333,1.3333,2,1.3333
11001,326,468,7,"Person 2","I agree. Do you know any Jewish people?","p024","p022",1,0.6667,1.6667,1.3333
11002,326,468,8,"Person 1","i know a few but not much, you?","p024","p022",1,1,1.6667,2
11003,326,468,9,"Person 2","I don't know any at all. I wish i did so i can ask them about this situation","p024","p022",2,0.6667,2.6667,2
11004,326,468,10,"Person 1","Do you support the current President?","p024","p022",1,0.6667,1.3333,1
11005,326,468,11,"Person 2","I don't. I disagree with his views and the way he is overall. You?","p024","p022",2.3333,1.3333,1.6667,3
11006,326,468,12,"Person 1","same. I don't think hes even a decent president","p024","p022",3,1.6667,1.3333,3
11007,326,468,13,"Person 2","Do you have a nominee in mind for next election? I have been interested in Andrew Yang.","p024","p022",1.3333,1,1.6667,2
11008,326,468,14,"Person 1","I like Yang for his policies.","p024","p022",1.6667,0.3333,1.3333,2.3333
11009,326,468,15,"Person 2","Same! The UBI is nice too. But back to this, i hope things get better for the Jewish people in the future","p024","p022",2.6667,0.6667,3.6667,2.3333
11010,326,468,16,"Person 1","Yeah, it starts with getting the current president impeached soon.","p024","p022",2.3333,1.3333,2.6667,2.3333
11011,326,468,17,"Person 2","Let's hope it happens!","p024","p022",3.3333,0,3,1.6667
11012,326,468,18,"Person 1","Agree!","p024","p022",2.6667,0,2.3333,1.6667
11013,326,468,19,"Person 2","Well it was nice talking to you! Let's hope for a better future for everyone. bye","p024","p022",2.6667,0.3333,2.3333,1.6667
11014,326,468,20,"Person 1","bye","p024","p022",1,1,1,1
11056,326,470,0,"Person 1","What did you feel about the article?","p062","p010",1.6667,1,2.3333,1
11057,326,470,1,"Person 2","To be honest, I am so tired of listening to or reading anything about politics","p062","p010",2.3333,2,1.6667,3
11058,326,470,2,"Person 1","Yes, it's pretty draining.  I think people would find the world is not quite as oppressive and dangerous as it seems on TV or online if they'd live in the real version of it.  Not to say there aren't serious problems, but the online version is much worse from my experience.","p062","p010",3,2,2.3333,3
11059,326,470,3,"Person 2","It's all sensationalism.   Clintons, Bush's, Obama, and now Trump.   America will never heal because it's all about me, me, me and whatever opinion spews out of the National Media.  Some believe it all.","p062","p010",3.3333,2,2.3333,3
11060,326,470,4,"Person 1","Yes, it's problematic.  I believe the polarization will continue--hard to see how it gets better.  And it's because of how we communicate and interact with each other, not some fundamentally new divide in ideology or something.","p062","p010",2.6667,2,3,3
11061,326,470,5,"Person 2","Exactly.  I honestly wish social media was never born.","p062","p010",3,2,1.6667,2.6667
11062,326,470,6,"Person 1","Yeah, it's pretty awful.  I don't use it (although I'm so asocial in wouldn't do anything for me anyway).  But I think it's interesting because everyone seems to be coming to the same conclusion that it's bad, but they can't stop themselves from using it nonetheless.","p062","p010",2.6667,2,2.3333,3
11063,326,470,7,"Person 2","Agreed.   All these little 10 year olds committing suicide because of social media.   They shouldn't even be on social media.   It's so sad","p062","p010",4.3333,2,3,1.6667
11064,326,470,8,"Person 1","Yes, the suicide stats are a pretty shocking indictment of social media.  I mean, what else can be the cause?  That's what's fundamentally changed our culture in the last decade.","p062","p010",3.3333,1.6667,2,2
11065,326,470,9,"Person 2","Agreed.  Eventually past my lifetime the world is going to be run by machines and millions of people hungry because there aren't enough jobs.","p062","p010",3.6667,2,2.6667,2
11066,326,470,10,"Person 1","Yes, that's going to be interesting.  What do we do when 50% (or more) of the people in the country are unemployable because of A.I.?  Our economy will presumably have to fundamentally change.  I hope I'm dead before then.","p062","p010",3.6667,2,2.3333,2.6667
11067,326,470,11,"Person 2","Me too.  I worry so much for all the children.   So much for them to overcome for debt, etc.","p062","p010",3.3333,2,2.3333,2
11068,326,470,12,"Person 1","Yes, and they're emotionally set up to struggle to deal with it.  The real problems become far worse because of the anxiety and toxic online environment and all that stuff.  It makes me exhausted to deal with it and I'm old and grumpy and don't care.","p062","p010",4,2,2.6667,2
11069,326,470,13,"Person 2","Well we sound about the same age.   Parents just do everything for the kids today and they know nothing about the world because of it.","p062","p010",3,1.3333,2.3333,2.6667
11070,326,470,14,"Person 1","Yes, I think it's sad that parents think they're doing the right thing by sheltering their children from hardship, when that's really what they need to become strong.  Science is verifying this fact: coddling only makes people LESS capable of dealing with problems.","p062","p010",3.3333,2,2,3.3333
11071,326,470,15,"Person 2","Exactly - that shift took place after my daughter was in her 20s.   I watch her raise my two granddaughters.   She's a bit of a helicopter parent as well but she does at least teach them how to react to bullies, fend for themselves, aspire to be something great, but I feel she's missing the boat on household responsibilities.","p062","p010",2.6667,1.6667,2.6667,3.6667
11072,326,470,16,"Person 1","I guess we all (if we live long enough) have to go through that phase where the world changes and becomes something different from what we've known.  It just seems to be happening faster now, and we're far more aware of it because we know what everyone is doing all the time now.","p062","p010",2.3333,1,1.6667,2.6667
11073,326,470,17,"Person 2","Young people live their life online - every moment documented - it portrays a life that don't live and hurts those that are absent from their postings.   It will be interesting to see it either shift away or continue its destructive path","p062","p010",3.3333,2,2.3333,2.3333
11074,326,470,18,"Person 1","Yes, I agree.  You'd think that at some point self-preservation would kick in and people would recognize the destruction they're doing to themselves and others.  But I think it's a real addiction, or enough of one that simple reason might not rule the day.  It isn't right now.  It's worrisome, but I guess I take solace in the fact that at some point I'll be dead.  On that cheery note, it's been nice chatting with you.  Always nice talking with reasonable, thoughtful people.  Have a great day.  bye","p062","p010",3.3333,1.6667,1.3333,2.3333
11075,326,470,19,"Person 2","It is an addiction.   Apple, Steve Jobs, would not even give his kids a phone because he knew the damage it would cause in the development of the frontal lobe of the brain as well as its addictive qualities.","p062","p010",2.3333,2,2.3333,2
11076,326,470,20,"Person 1","Yeah, that should certainly tell you something.  (Although he was willing to unleash it on the world.)  Anyway, good chatting again.  bye","p062","p010",2.3333,1,1.6667,2
11077,326,470,21,"Person 2","goodbye","p062","p010",1,1,1.6667,1
11078,297,471,0,"Person 1","what did you think about this article","p019","p022",1,1,0.6667,1
11079,297,471,1,"Person 2","I thought it was very sad what happened to the victims. You","p019","p022",2.6667,2,3.3333,2.3333
11080,297,471,2,"Person 1","Same here.... I hope they can find out what caused it","p019","p022",2,1,3,2
11081,297,471,3,"Person 2","Yeah, i ride trains all the time so this is scary","p019","p022",3,1.6667,3.6667,2.6667
11082,297,471,4,"Person 1","I've actually never ridden one so I can't relate. But I'm sure it would make me more nervous if I was...","p019","p022",1.6667,2,2.6667,2.3333
11083,297,471,5,"Person 2","Wow! That's very interesting. Whats the reason for never riding on a train?","p019","p022",3,0.6667,1.3333,1.6667
11084,297,471,6,"Person 1","I just live in a small town, we can drive everywhere so we do. I dont think there even is any sort of like passenger trains, just stock ones","p019","p022",1.3333,1,1,2.6667
11085,297,471,7,"Person 2","Wow thats very cool. Have you ever flown?","p019","p022",2,0.3333,1,1.6667
11086,297,471,8,"Person 1","Yah I flew to Europe once! So do you ride trains for like commuting? Or travel?","p019","p022",1.6667,0.3333,1,3
11087,297,471,9,"Person 2","Trains are very convenient. There's almost a stop everywhere","p019","p022",1.3333,0,1,2.3333
11088,297,471,10,"Person 1","That does sound convenient. Do you drive a lot on your own then?","p019","p022",1.3333,0,1,1.6667
11089,297,471,11,"Person 2","Yes i do, i use both ways of transportation. But about the story, i feel so bad for the families of the victims","p019","p022",2,1.3333,3.6667,3
11090,297,471,12,"Person 1","Me too... That's another reason I hope they can find out the cause, is to give the families some sort of closure or reasoning. It would suck not knowing.","p019","p022",2.3333,1.3333,4,2.3333
11091,297,471,13,"Person 2","Yeah definitely. Let's hope they have a decent future moving forward","p019","p022",2,0,3.3333,2
11092,297,471,14,"Person 1","I hope so too... I also feel bad for the people that witnessed the incident. That had to have been tramautizign","p019","p022",2.3333,1.3333,4.3333,2.3333
11093,297,471,15,"Person 2","Yeah! I would have gone into depression if i saw something like that..","p019","p022",3,1.6667,4,2.6667
11094,297,471,16,"Person 1","Me too... and the people injured, that would be evne worse. Probably left thinking \"what if\"","p019","p022",2.3333,2,4.6667,2.3333
11095,297,471,17,"Person 2","I wonder what the world would be like without trains","p019","p022",1.3333,1.3333,1.3333,1.6667
11096,297,471,18,"Person 1","Probably a lot less developed","p019","p022",1,1.6667,1.6667,1.6667
11097,297,471,19,"Person 2","I can see that. Well it was nice talking to you! bye","p019","p022",1.6667,0,1,1.6667
11098,297,471,20,"Person 1","you too! bye","p019","p022",1.6667,0,1,1.6667
11099,297,472,0,"Person 1","hey what did you think about what we read","p068","p026",2,1,0.6667,1
11100,297,472,1,"Person 2","It sounded like a bit of a scary experience for the people on the train.","p068","p026",3,1.6667,3,1.6667
11101,297,472,2,"Person 1","yeah i couldnt imagine having my train sway","p068","p026",3,1.3333,3.3333,1.6667
11102,297,472,3,"Person 2","I wish they knew what caused it. The article said it may have hit the edge of a bridge? How does that even happen?","p068","p026",3,1,2,2
11103,297,472,4,"Person 1","exactly sounds like no safety measures or inspections are done","p068","p026",2.3333,1.3333,2,1.6667
11104,297,472,5,"Person 2","It seems like there should be more procedures in place for checking transportation safety. Maybe just a safety train that runs the track once a day to check there aren't any bridges sticking out.","p068","p026",3,0.6667,2,2.6667
11105,297,472,6,"Person 1","i agree something this is the second huge crash","p068","p026",2.6667,1.3333,2.3333,1.6667
11106,297,472,7,"Person 2","It makes me a bit apprehensive about taking transit like that, and I was already a little wary of it.","p068","p026",2.6667,1.6667,2.3333,2.6667
11107,297,472,8,"Person 1","same with little control of the outcome","p068","p026",2.6667,1,1.6667,2
11108,297,472,9,"Person 2","Have you ever been involved in a transportation accident like that?","p068","p026",2.3333,1.3333,1.6667,1
11109,297,472,10,"Person 1","no thank god we dont really have trains around here","p068","p026",3,0,1.6667,2.6667
11110,297,472,11,"Person 2","I haven't either, though one time I was on a city bus and it took a turn too sharp and hit a light pole. It was the most boring accident ever.","p068","p026",2.6667,1.6667,1,3
11111,297,472,12,"Person 1","wow haha thats just silly i guess it was like that but way faster !","p068","p026",3.3333,1,1.6667,1.6667
11112,297,472,13,"Person 2","Another bus came and everyone just transferred over like nothing happened.","p068","p026",2.6667,1,1,2
11113,297,472,14,"Person 1","well that sounds like an easy fix lucky","p068","p026",2.6667,0.3333,1.3333,1.6667
11114,297,472,15,"Person 2","Yep. Trains are weird things though, with the tracks and all. It seems like things have to be pretty exact for everything to go smoothly.","p068","p026",2.6667,1,1.3333,2.3333
11115,297,472,16,"Person 1","yeah there pretty routine i wonder if they will investigate more","p068","p026",2.6667,1,1.6667,2
11116,297,472,17,"Person 2","I'm sure they probably will. They probably need the investigation for insurance purposes.","p068","p026",2.3333,0.6667,1.3333,2.3333
11117,297,472,18,"Person 1","oh that is true need to stop the pattern of it happening","p068","p026",1.6667,1,1.3333,1.6667
11118,297,472,19,"Person 2","Really, I think trains are one of the safer ways to travel. I don't know the exact statistics right now, but I think they were right after planes in safeness.","p068","p026",2,0,1.3333,1.6667
11119,297,472,20,"Person 1","i can see that maybe the technology just needs to be updated","p068","p026",2,0.6667,1,1.6667
11120,297,472,21,"Person 2","Maybe convert them all to MagLev trains. I haven't heard anything about those crashing.","p068","p026",2,0.6667,1,1.6667
11121,297,472,22,"Person 1","i have never heard of those thats interesting","p068","p026",2.3333,0.3333,1,1.3333
11122,297,472,23,"Person 2","They kind of float on magnets, so there's very little friction. I think there's a high speed MagLev train in Japan, but I could be wrong. I know it's high speed but I'm not sure of the type.","p068","p026",2.3333,0.6667,1,2
11123,297,472,24,"Person 1","that would seem scary to me high speed haha","p068","p026",3.3333,2,1.3333,2.3333
11124,297,472,25,"Person 2","Just looked it up. 375 mph.","p068","p026",2.3333,1,1,1.6667
11125,297,472,26,"Person 1","wow that is fast crazy that thats safer but i can see it","p068","p026",3.3333,0.6667,1,2
11126,297,472,27,"Person 2","The wikipedia article on Japan's high speed trains says there has never been a fatality.","p068","p026",2,0.6667,1,2.3333
11127,297,472,28,"Person 1","wow definitly need to look into switching into that technology","p068","p026",2.3333,0.3333,1.3333,1.6667
11128,297,472,29,"Person 2","It would take a large investment to switch, but I think it would be worth it.","p068","p026",2.3333,1,1.3333,1.6667
11129,297,472,30,"Person 1","same here! it has been great talking to you! bye","p068","p026",2.6667,0,1.3333,1.6667
11130,297,472,31,"Person 2","bye!","p068","p026",1,1,1,1
11131,297,473,0,"Person 1","what did you think about the article?","p024","p069",1.3333,1,0.6667,1
11132,297,473,1,"Person 2","It was sad time all the people that was lost","p024","p069",3.3333,2,4,2
11133,297,473,2,"Person 1","yeah its the same spot a crash happened in 2013 as well.","p024","p069",2,2,2.3333,1.6667
11134,297,473,3,"Person 2","I didn't know that what was that crash about","p024","p069",1.3333,1,2,1.3333
11135,297,473,4,"Person 1","at least only four died couldve been worse","p024","p069",2.3333,1.6667,2.6667,2
11136,297,473,5,"Person 2","yeah i hate stories like this such a tragic event to lose someone.","p024","p069",3.3333,2,4,2.6667
11137,297,473,6,"Person 1","I always wonder though if someone was inept at their job when these things happen","p024","p069",1.6667,1,2,2.3333
11138,297,473,7,"Person 2","I know i heard one crash happen cause the train conduter was under the influence of drugs. I just wish people could not do that with other peoples lives.","p024","p069",3,2,3,2.3333
11139,297,473,8,"Person 1","I remember about a train crash in Japan where the driver was just so scared of losing his job because his bosses were so strict and yelled at them for anything that he lost control of a train and many people died.","p024","p069",2.3333,2,2.6667,2.6667
11140,297,473,9,"Person 2","Wow that crazy i know we all love our jobs but these bosses should be fired they killed lots of people doing this.","p024","p069",3.6667,2,3,2.6667
11141,297,473,10,"Person 1","yeah its sad","p024","p069",3,2,3.6667,2
11142,297,473,11,"Person 2","Humans is slowly killing each other this way.One day they be just robots doing these train jobs even know they can screw up but not this badly i don't think.","p024","p069",2.6667,2,1.6667,2.6667
11143,297,473,12,"Person 1","robots should do a better job hopefully","p024","p069",2,0,1.6667,1.6667
11144,297,473,13,"Person 2","Yes can't be any worse then what us human do. Sucks jobs will be lost but if it brings better safety i will take it.","p024","p069",2.6667,2,2.3333,2
11145,297,473,14,"Person 1","lives will be saved which is great imo","p024","p069",3.3333,0,2.6667,1.6667
11146,297,473,15,"Person 2","Yeah till we decide to destory robots then they try to kill us lol","p024","p069",2.6667,1.3333,1,1.6667
11147,297,473,16,"Person 1","lol man thats crazy to think about","p024","p069",3,1.3333,1,1.6667
11148,297,473,17,"Person 2","Yeah but it's always possible look at what happen to area 51 all them people actually went. I wasn't excepting that but they failed lol they was like 20miles from the gate.","p024","p069",2.6667,1.3333,1,2.3333
11149,297,473,18,"Person 1","did those people even go in? or were they just at the entrance of area 51","p024","p069",1.3333,1,1,1.3333
11150,297,473,19,"Person 2","I read they went but acting like clowns. But i heard the real gate to 51 after the first gate is 20miles pretty sure no one going run for 20miles to get shredded.","p024","p069",2.6667,1,1,2.3333
11151,297,473,20,"Person 1","imagine actually rushing in area 51 lol. expect bullets on every inch of your body","p024","p069",2.6667,1.6667,1,2
11152,297,473,21,"Person 2","All they need is just a tank and before the people get there they go flying into the air one tank is enough no need to waste bullets","p024","p069",1.6667,1.3333,1,1.6667
11153,297,473,22,"Person 1","its been a good talk. bye","p024","p069",2,0,1,1.3333
11154,297,473,23,"Person 2","bye","p024","p069",1.3333,1,0.6667,1
11155,297,474,0,"Person 1","I know that trains are safe to travel in, but this makes me pause.","p035","p030",2.6667,1.6667,2.3333,1.6667
11156,297,474,1,"Person 2","I seem to hear more stories about train crashes than I do about plane crashes. It seems strange to me.","p035","p030",2.3333,1.6667,1.6667,1.6667
11157,297,474,2,"Person 1","I wouldn't want to be in either one.","p035","p030",2.3333,1.6667,1,2
11158,297,474,3,"Person 2","No, but I think a train crash would have a higher survival rate depending on the circumstances.","p035","p030",1.6667,1.3333,1,2.3333
11159,297,474,4,"Person 1","If I had to pick one, it would definitely be the train crash.","p035","p030",2.3333,1.3333,1,2.3333
11160,297,474,5,"Person 2","Do you have much empathy for the victims of the crash? I mean, as much as one person can for a tragedy at a distance?","p035","p030",2,1,0.3333,1.3333
11161,297,474,6,"Person 1","Yes, any lost of life is bad. How about you?","p035","p030",2.3333,1.6667,3.6667,2.6667
11162,297,474,7,"Person 2","I do, but it wasn't a particularly emotional article. I mean, I'm not going to lost any sleep over it or anything. Have you ever lost a loved one in an accident?","p035","p030",2,2,2,3
11163,297,474,8,"Person 1","One of my best friends died in a car accident.","p035","p030",3,2,2.6667,3
